[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/less/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/less/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-tomorrow-night-blue/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-tomorrow-night-blue/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-defaults/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-defaults/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-solarized-dark/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-solarized-dark/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/handlebars/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/handlebars/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-abyss/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-abyss/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-red/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-red/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-kimbie-dark/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-kimbie-dark/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-quietlight/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-quietlight/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/powershell/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/powershell/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/go/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/go/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/bat/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/bat/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-seti/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-seti/package.json'
[2021-01-06 22:22:41.781] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-monokai-dimmed/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/theme-monokai-dimmed/package.json'
[2021-01-06 22:22:41.782] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/scss/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/scss/package.json'
[2021-01-06 22:22:41.782] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/clojure/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/clojure/package.json'
[2021-01-06 22:22:41.782] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/npm/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/npm/package.json'
[2021-01-06 22:22:41.782] [renderer1] [error] EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/groovy/package.json': Error: EACCES: permission denied, open '/usr/share/vscodium-bin/resources/app/extensions/groovy/package.json'
